0.49244	0.50756
0.43416	0.56584
0.46214	0.53786
0.48523	0.51477
0.64911	0.35089
0.52216	0.47784
0.49244	0.50756
0.44989	0.55011
0.55702	0.44298
0.4887	0.5113
0.47013	0.52987
0.47422	0.52578
0.50374	0.49626
0.56283	0.43717
0.58657	0.41343
0.52253	0.47747
0.60834	0.39166
0.43387	0.56613
0.46758	0.53242
0.55495	0.44505
0.54257	0.45743
0.52276	0.47724
0.46816	0.53184
0.51042	0.48958
0.52219	0.47781
0.59266	0.40734
0.60359	0.39641
0.47994	0.52006
0.4872	0.5128
0.50417	0.49583
0.50091	0.49909
0.36318	0.63682
0.43556	0.56444
0.47536	0.52464
0.3975	0.6025
0.51692	0.48308
0.48116	0.51884
0.50933	0.49067
0.47907	0.52093
0.55782	0.44218
0.51248	0.48752
0.52258	0.47742
0.40941	0.59059
0.49966	0.50034
0.47739	0.52261
0.50873	0.49127
0.44605	0.55395
0.41171	0.58829
0.50715	0.49285
0.29945	0.70055
0.24183	0.75817
0.30603	0.69397
0.44123	0.55877
0.48697	0.51303
0.52061	0.47939
0.60803	0.39197
0.47807	0.52193
0.46284	0.53716
0.22782	0.77218
0.32912	0.67088
0.29093	0.70907
0.3021	0.6979
0.31809	0.68191
0.34269	0.65731
0.25951	0.74049
0.22665	0.77335
0.29481	0.70519
0.25885	0.74115
0.32125	0.67875
0.20727	0.79273
0.34293	0.65707
0.31532	0.68468
0.24442	0.75558
0.28414	0.71586
0.34189	0.65811
0.42132	0.57868
0.28245	0.71755
0.3691	0.6309
0.25697	0.74303
0.31034	0.68966
0.28963	0.71037
0.31701	0.68299
0.27509	0.72491
0.22893	0.77107
0.28646	0.71354
0.32198	0.67802
0.27469	0.72531
0.29078	0.70922
0.3201	0.6799
0.32696	0.67304
0.26332	0.73668
0.28658	0.71342
0.34353	0.65647
0.31654	0.68346
0.23261	0.76739
0.37739	0.62261
0.26917	0.73083
0.26507	0.73493
0.22882	0.77118
0.29452	0.70548
0.29486	0.70514
0.28386	0.71614
0.25802	0.74198
0.21697	0.78303
0.41103	0.58897
0.47518	0.52482
0.53922	0.46078
0.53773	0.46227
0.53841	0.46159
0.49597	0.50403
0.50382	0.49618
0.65735	0.34265
0.45038	0.54962
0.43933	0.56067
0.5576	0.4424
0.48126	0.51874
0.49361	0.50639
0.51037	0.48963
0.49373	0.50627
0.47617	0.52383
0.42163	0.57837
0.37197	0.62803
0.44877	0.55123
0.45335	0.54665
0.50027	0.49973
0.48174	0.51826
0.48412	0.51588
0.56457	0.43543
0.60369	0.39631
0.53698	0.46302
0.39966	0.60034
0.54836	0.45164
0.47774	0.52226
0.43234	0.56766
0.51678	0.48322
0.52007	0.47993
0.51484	0.48516
0.42028	0.57972
0.55064	0.44936
0.49433	0.50567
0.32006	0.67994
0.45062	0.54938
0.37504	0.62496
0.28205	0.71795
0.29426	0.70574
0.31795	0.68205
0.29939	0.70061
0.27148	0.72852
0.3467	0.6533
0.24308	0.75692
0.39786	0.60214
0.21184	0.78816
0.28383	0.71617
0.34363	0.65637
0.3059	0.6941
0.22485	0.77515
0.34609	0.65391
0.30816	0.69184
0.25927	0.74073
0.32019	0.67981
0.33781	0.66219
0.40922	0.59078
0.29531	0.70469
0.28529	0.71471
0.27476	0.72524
0.20365	0.79635
0.32607	0.67393
0.19728	0.80272
0.28651	0.71349
0.28625	0.71375
0.34226	0.65774
0.16144	0.83856
0.3459	0.6541
0.27404	0.72596
0.23535	0.76465
0.29956	0.70044
0.31167	0.68833
0.27879	0.72121
0.22653	0.77347
0.36032	0.63968
0.30987	0.69013
0.26466	0.73534
0.36082	0.63918
0.31836	0.68164
0.23662	0.76338
0.33105	0.66895
0.21023	0.78977
0.24711	0.75289
0.30758	0.69242
0.32056	0.67944
0.30352	0.69648
0.20335	0.79665
0.34094	0.65906
0.36309	0.63691
0.35837	0.64163
0.27148	0.72852
0.28031	0.71969
0.24913	0.75087
0.31251	0.68749
0.31261	0.68739
0.26143	0.73857
0.34598	0.65402
0.34261	0.65739
0.33286	0.66714
0.26233	0.73767
0.23307	0.76693
0.33261	0.66739
0.37236	0.62764
0.23549	0.76451
0.18959	0.81041
0.37181	0.62819
0.29692	0.70308
0.35889	0.64111
0.34928	0.65072
0.23907	0.76093
0.27841	0.72159
0.25825	0.74175
0.30898	0.69102
0.35832	0.64168
0.3028	0.6972
0.195	0.805
0.36176	0.63824
0.30013	0.69987
0.27702	0.72298
0.19484	0.80516
0.3187	0.6813
0.31226	0.68774
0.31693	0.68307
0.2461	0.7539
0.26349	0.73651
0.25418	0.74582
0.38938	0.61062
0.25898	0.74102
0.29016	0.70984
0.25549	0.74451
0.34554	0.65446
0.29939	0.70061
0.30364	0.69636
0.34697	0.65303
0.33376	0.66624
0.3393	0.6607
0.19336	0.80664
0.311	0.689
0.34831	0.65169
0.3175	0.6825
0.34509	0.65491
0.40606	0.59394
0.36243	0.63757
0.24384	0.75616
0.2585	0.7415
0.29391	0.70609
0.26787	0.73213
0.29605	0.70395
0.36141	0.63859
0.27343	0.72657
0.28569	0.71431
0.28862	0.71138
0.33373	0.66627
0.35184	0.64816
0.29253	0.70747
0.28415	0.71585
0.34668	0.65332
0.33616	0.66384
0.32441	0.67559
0.46331	0.53669
0.30159	0.69841
0.31706	0.68294
0.29582	0.70418
0.33082	0.66918
0.27375	0.72625
0.35039	0.64961
0.39146	0.60854
0.30426	0.69574
0.29658	0.70342
0.27183	0.72817
0.27632	0.72368
0.21482	0.78518
0.29731	0.70269
0.25593	0.74407
0.36279	0.63721
0.30779	0.69221
0.30275	0.69725
0.36993	0.63007
0.21122	0.78878
0.31648	0.68352
0.2471	0.7529
0.26783	0.73217
0.31292	0.68708
0.34458	0.65542
0.25817	0.74183
0.32766	0.67234
0.37292	0.62708
0.25725	0.74275
0.25039	0.74961
0.29942	0.70058
0.33135	0.66865
0.30007	0.69993
0.25918	0.74082
0.30576	0.69424
0.31035	0.68965
0.27777	0.72223
0.24398	0.75602
0.32177	0.67823
0.30085	0.69915
0.28185	0.71815
0.26844	0.73156
0.27498	0.72502
0.25664	0.74336
0.248	0.752
0.36327	0.63673
0.28793	0.71207
0.21355	0.78645
0.41272	0.58728
0.45087	0.54913
0.53926	0.46074
0.44403	0.55597
0.51573	0.48427
0.52281	0.47719
0.39071	0.60929
0.38474	0.61526
0.45368	0.54632
0.53556	0.46444
0.57614	0.42386
0.49638	0.50362
0.49877	0.50123
0.50166	0.49834
0.48144	0.51856
0.48335	0.51665
0.47811	0.52189
0.57946	0.42054
0.41579	0.58421
0.52446	0.47554
0.51182	0.48818
0.52087	0.47913
0.47009	0.52991
0.5042	0.4958
0.55291	0.44709
0.50096	0.49904
0.45505	0.54495
0.39012	0.60988
0.52493	0.47507
0.5662	0.4338
0.50268	0.49732
0.48972	0.51028
0.54076	0.45924
0.57865	0.42135
0.51249	0.48751
0.39133	0.60867
0.53932	0.46068
0.5212	0.4788
0.49692	0.50308
0.47155	0.52845
0.49728	0.50272
0.54141	0.45859
0.47406	0.52594
0.56276	0.43724
0.5561	0.4439
0.50144	0.49856
0.51696	0.48304
0.51148	0.48852
0.52677	0.47323
0.43524	0.56476
0.48013	0.51987
0.53896	0.46104
0.42799	0.57201
0.48075	0.51925
0.55166	0.44834
0.50636	0.49364
0.49423	0.50577
0.55673	0.44327
0.4078	0.5922
0.5541	0.4459
0.45146	0.54854
0.56257	0.43743
0.27559	0.72441
0.35302	0.64698
0.27309	0.72691
0.38887	0.61113
0.26102	0.73898
0.26235	0.73765
0.24834	0.75166
0.35819	0.64181
0.27099	0.72901
0.33273	0.66727
0.54831	0.45169
0.49044	0.50956
0.53277	0.46723
0.48834	0.51166
0.568	0.432
0.47642	0.52358
0.44593	0.55407
0.51183	0.48817
0.47734	0.52266
0.43969	0.56031
0.44844	0.55156
0.46475	0.53525
0.48074	0.51926
0.51184	0.48816
0.51022	0.48978
0.49638	0.50362
0.39989	0.60011
0.53611	0.46389
0.47318	0.52682
0.48665	0.51335
0.42783	0.57217
0.54819	0.45181
0.4729	0.5271
0.32087	0.67913
0.21759	0.78241
0.27137	0.72863
0.33296	0.66704
0.23598	0.76402
0.30251	0.69749
0.32742	0.67258
0.38892	0.61108
0.33205	0.66795
0.34734	0.65266
0.28229	0.71771
0.27106	0.72894
0.30282	0.69718
0.25533	0.74467
0.3561	0.6439
0.33879	0.66121
0.34812	0.65188
0.36304	0.63696
0.2946	0.7054
0.27114	0.72886
0.32628	0.67372
0.3576	0.6424
0.34292	0.65708
0.34728	0.65272
0.37531	0.62469
0.31477	0.68523
0.3602	0.6398
0.29941	0.70059
0.33948	0.66052
0.22982	0.77018
0.37711	0.62289
0.21125	0.78875
0.31028	0.68972
0.28269	0.71731
0.24205	0.75795
0.31679	0.68321
0.31661	0.68339
0.37056	0.62944
0.30684	0.69316
0.32888	0.67112
0.31215	0.68785
0.37338	0.62662
0.35653	0.64347
0.30053	0.69947
0.30622	0.69378
0.38897	0.61103
0.28803	0.71197
0.3429	0.6571
0.25608	0.74392
0.2619	0.7381
0.34314	0.65686
0.33242	0.66758
0.3529	0.6471
0.26834	0.73166
0.3509	0.6491
0.3086	0.6914
0.29763	0.70237
0.38446	0.61554
0.37185	0.62815
0.18745	0.81255
0.31782	0.68218
0.25749	0.74251
0.28502	0.71498
0.26829	0.73171
0.38122	0.61878
0.36205	0.63795
0.32776	0.67224
0.33517	0.66483
0.32291	0.67709
0.3342	0.6658
0.31256	0.68744
0.29107	0.70893
0.32539	0.67461
0.28451	0.71549
0.28028	0.71972
0.28651	0.71349
0.29559	0.70441
0.3004	0.6996
0.42659	0.57341
0.23884	0.76116
0.24641	0.75359
0.3123	0.6877
0.29747	0.70253
0.26349	0.73651
0.31635	0.68365
0.33765	0.66235
0.24231	0.75769
0.27961	0.72039
0.2356	0.7644
0.30418	0.69582
0.30819	0.69181
0.33413	0.66587
0.24568	0.75432
0.31487	0.68513
0.29283	0.70717
0.3696	0.6304
0.31534	0.68466
0.27314	0.72686
0.28855	0.71145
0.27319	0.72681
0.37195	0.62805
0.27445	0.72555
0.21966	0.78034
0.28994	0.71006
0.35718	0.64282
0.33316	0.66684
0.3082	0.6918
0.38927	0.61073
0.27061	0.72939
0.31295	0.68705
0.25641	0.74359
0.2606	0.7394
0.28278	0.71722
0.33238	0.66762
0.40271	0.59729
0.33995	0.66005
0.24645	0.75355
0.28974	0.71026
0.27228	0.72772
0.28535	0.71465
0.35901	0.64099
0.31887	0.68113
0.34958	0.65042
0.33017	0.66983
0.26036	0.73964
0.34654	0.65346
0.23248	0.76752
0.33999	0.66001
0.32998	0.67002
0.35502	0.64498
0.22901	0.77099
0.28982	0.71018
0.3009	0.6991
0.30502	0.69498
0.34382	0.65618
0.33503	0.66497
0.3326	0.6674
0.30893	0.69107
0.3838	0.6162
0.28375	0.71625
0.30506	0.69494
0.27117	0.72883
0.29692	0.70308
0.33628	0.66372
0.23863	0.76137
0.30955	0.69045
0.26326	0.73674
0.33942	0.66058
0.20173	0.79827
0.20222	0.79778
0.38121	0.61879
0.29253	0.70747
0.20159	0.79841
0.21569	0.78431
0.29565	0.70435
0.31537	0.68463
0.31688	0.68312
0.35335	0.64665
0.31665	0.68335
0.29633	0.70367
0.35239	0.64761
0.40294	0.59706
0.30133	0.69867
0.28797	0.71203
0.35192	0.64808
0.27464	0.72536
0.22585	0.77415
0.29468	0.70532
0.50684	0.49316
0.50607	0.49393
0.53256	0.46744
0.45426	0.54574
0.46528	0.53472
0.50095	0.49905
0.48711	0.51289
0.40922	0.59078
0.45686	0.54314
0.45163	0.54837
0.62092	0.37908
0.48199	0.51801
0.44208	0.55792
0.48594	0.51406
0.55236	0.44764
0.45589	0.54411
0.44464	0.55536
0.52576	0.47424
0.45041	0.54959
0.31851	0.68149
0.31226	0.68774
0.30729	0.69271
0.2441	0.7559
0.27015	0.72985
0.26603	0.73397
0.34775	0.65225
0.29346	0.70654
0.33247	0.66753
0.32993	0.67007
0.29037	0.70963
0.36703	0.63297
0.50435	0.49565
0.55476	0.44524
0.47906	0.52094
0.56076	0.43924
0.47953	0.52047
0.42474	0.57526
0.478	0.522
0.52544	0.47456
0.40673	0.59327
0.46192	0.53808
0.49218	0.50782
0.49601	0.50399
0.48705	0.51295
0.49162	0.50838
0.4046	0.5954
0.20096	0.79904
0.31815	0.68185
0.3352	0.6648
0.26237	0.73763
0.29915	0.70085
0.27792	0.72208
0.38507	0.61493
0.29847	0.70153
0.3102	0.6898
0.24761	0.75239
0.26323	0.73677
0.23217	0.76783
0.33643	0.66357
0.33036	0.66964
0.25859	0.74141
0.44438	0.55562
0.34596	0.65404
0.32029	0.67971
0.39581	0.60419
0.17722	0.82278
0.33859	0.66141
0.42297	0.57703
0.40303	0.59697
0.51501	0.48499
0.58365	0.41635
0.50171	0.49829
0.40725	0.59275
0.29545	0.70455
0.29877	0.70123
0.31	0.69
0.24808	0.75192
0.32647	0.67353
0.18914	0.81086
0.30537	0.69463
0.32195	0.67805
0.29795	0.70205
0.31822	0.68178
0.26182	0.73818
0.32748	0.67252
0.28127	0.71873
0.21704	0.78296
0.28449	0.71551
0.269	0.731
0.24877	0.75123
0.32525	0.67475
0.26795	0.73205
0.51836	0.48164
0.45175	0.54825
0.43226	0.56774
0.47347	0.52653
0.47678	0.52322
0.4201	0.5799
0.4496	0.5504
0.5129	0.4871
0.47331	0.52669
0.46575	0.53425
0.52117	0.47883
0.48474	0.51526
0.49884	0.50116
0.45406	0.54594
0.37736	0.62264
0.40587	0.59413
0.53234	0.46766
0.54443	0.45557
0.53165	0.46835
0.41549	0.58451
0.39551	0.60449
0.6127	0.3873
0.47376	0.52624
0.65892	0.34108
0.52572	0.47428
0.60317	0.39683
0.48656	0.51344
0.51006	0.48994
0.5016	0.4984
0.48654	0.51346
0.55775	0.44225
0.4883	0.5117
0.48406	0.51594
0.53709	0.46291
0.4865	0.5135
0.39384	0.60616
0.41124	0.58876
0.30202	0.69798
0.28726	0.71274
0.27261	0.72739
0.38383	0.61617
0.35865	0.64135
0.29055	0.70945
0.30433	0.69567
0.37563	0.62437
0.38966	0.61034
0.35513	0.64487
0.28371	0.71629
0.27086	0.72914
0.33758	0.66242
0.25681	0.74319
0.24646	0.75354
0.28224	0.71776
0.34779	0.65221
0.30796	0.69204
0.31225	0.68775
0.35624	0.64376
0.31173	0.68827
0.24307	0.75693
0.3421	0.6579
0.32382	0.67618
0.29558	0.70442
0.27935	0.72065
0.27277	0.72723
0.2988	0.7012
0.25997	0.74003
0.27439	0.72561
0.22567	0.77433
0.27407	0.72593
0.26534	0.73466
0.32638	0.67362
0.44615	0.55385
0.50635	0.49365
0.44082	0.55918
0.52311	0.47689
0.42675	0.57325
0.55924	0.44076
0.51939	0.48061
0.54031	0.45969
0.45266	0.54734
0.48226	0.51774
0.53599	0.46401
0.51525	0.48475
0.47566	0.52434
0.54225	0.45775
0.52721	0.47279
0.51385	0.48615
0.42445	0.57555
0.51472	0.48528
0.55451	0.44549
0.53804	0.46196
0.46482	0.53518
0.36803	0.63197
0.32888	0.67112
0.37275	0.62725
0.35177	0.64823
0.35234	0.64766
0.33381	0.66619
0.32733	0.67267
0.3375	0.6625
0.26351	0.73649
0.34166	0.65834
0.24007	0.75993
0.33094	0.66906
0.25838	0.74162
0.25148	0.74852
0.27732	0.72268
0.23486	0.76514
0.3008	0.6992
0.35553	0.64447
0.28753	0.71247
0.32479	0.67521
0.3081	0.6919
0.36059	0.63941
0.29208	0.70792
0.31465	0.68535
0.42339	0.57661
0.35731	0.64269
0.25331	0.74669
0.35599	0.64401
0.25379	0.74621
0.3005	0.6995
0.31447	0.68553
0.3435	0.6565
0.28014	0.71986
0.32689	0.67311
0.38849	0.61151
0.20473	0.79527
0.24616	0.75384
0.35975	0.64025
0.2853	0.7147
0.29809	0.70191
0.3462	0.6538
0.41115	0.58885
0.23491	0.76509
0.25455	0.74545
0.29612	0.70388
0.30003	0.69997
0.30534	0.69466
0.28438	0.71562
0.36098	0.63902
0.25452	0.74548
0.3102	0.6898
0.34949	0.65051
0.31876	0.68124
0.26889	0.73111
0.30603	0.69397
0.28413	0.71587
0.27002	0.72998
0.36766	0.63234
0.29012	0.70988
0.2711	0.7289
0.2622	0.7378
0.30606	0.69394
0.22521	0.77479
0.21769	0.78231
0.30964	0.69036
0.23551	0.76449
0.28001	0.71999
0.33877	0.66123
0.34611	0.65389
0.37723	0.62277
0.24952	0.75048
0.34284	0.65716
0.31626	0.68374
0.36262	0.63738
0.31101	0.68899
0.36422	0.63578
0.52942	0.47058
0.58486	0.41514
0.46748	0.53252
0.44498	0.55502
0.49054	0.50946
0.47705	0.52295
0.46327	0.53673
0.47785	0.52215
0.50821	0.49179
0.49038	0.50962
0.52879	0.47121
0.48955	0.51045
0.62026	0.37974
0.49721	0.50279
0.5422	0.4578
0.439	0.561
0.45944	0.54056
0.53581	0.46419
0.53626	0.46374
0.50997	0.49003
0.574	0.426
0.51158	0.48842
0.48644	0.51356
0.52738	0.47262
0.47367	0.52633
0.45659	0.54341
0.44373	0.55627
0.34076	0.65924
0.35697	0.64303
0.27941	0.72059
0.27695	0.72305
0.23355	0.76645
0.29562	0.70438
0.31777	0.68223
0.26284	0.73716
0.3036	0.6964
0.28218	0.71782
0.27842	0.72158
0.33897	0.66103
0.34082	0.65918
0.35742	0.64258
0.24575	0.75425
0.29319	0.70681
0.33275	0.66725
0.4423	0.5577
0.35412	0.64588
0.23533	0.76467
0.39634	0.60366
0.31166	0.68834
0.27275	0.72725
0.35164	0.64836
0.31886	0.68114
0.30546	0.69454
0.26599	0.73401
0.21173	0.78827
0.25182	0.74818
0.26772	0.73228
0.32263	0.67737
0.33072	0.66928
0.26073	0.73927
0.34141	0.65859
0.33337	0.66663
0.29372	0.70628
0.25244	0.74756
0.3446	0.6554
0.29351	0.70649
0.24933	0.75067
0.31261	0.68739
0.32618	0.67382
0.22692	0.77308
0.39332	0.60668
0.19255	0.80745
0.21824	0.78176
0.3612	0.6388
0.31626	0.68374
0.27855	0.72145
0.30058	0.69942
0.33657	0.66343
0.2566	0.7434
0.34641	0.65359
0.33487	0.66513
0.29774	0.70226
0.30956	0.69044
0.26856	0.73144
0.25717	0.74283
0.28056	0.71944
0.35143	0.64857
0.28801	0.71199
0.27742	0.72258
0.25104	0.74896
0.24333	0.75667
0.30111	0.69889
0.35201	0.64799
0.36157	0.63843
0.32801	0.67199
0.28455	0.71545
0.28162	0.71838
0.31828	0.68172
0.34687	0.65313
0.34871	0.65129
0.19405	0.80595
0.29768	0.70232
0.25166	0.74834
0.27644	0.72356
0.38676	0.61324
0.26112	0.73888
0.21581	0.78419
0.30885	0.69115
0.29378	0.70622
0.27922	0.72078
0.34397	0.65603
0.32831	0.67169
0.3188	0.6812
0.28615	0.71385
0.3175	0.6825
0.28543	0.71457
0.3093	0.6907
0.32883	0.67117
0.31698	0.68302
0.26636	0.73364
0.27315	0.72685
0.24799	0.75201
0.34986	0.65014
0.2987	0.7013
0.26715	0.73285
0.33389	0.66611
0.27446	0.72554
0.3223	0.6777
0.37583	0.62417
0.34689	0.65311
0.29199	0.70801
0.29431	0.70569
0.39686	0.60314
0.29146	0.70854
0.31506	0.68494
0.3163	0.6837
0.34624	0.65376
0.31076	0.68924
0.31831	0.68169
0.31611	0.68389
0.43445	0.56555
0.3438	0.6562
0.25618	0.74382
0.23913	0.76087
0.39426	0.60574
0.51917	0.48083
0.52574	0.47426
0.46895	0.53105
0.48552	0.51448
0.5082	0.4918
0.58585	0.41415
0.56909	0.43091
0.51212	0.48788
0.44065	0.55935
0.50633	0.49367
0.472	0.528
0.51514	0.48486
0.54312	0.45688
0.50116	0.49884
0.49588	0.50412
0.44524	0.55476
0.54074	0.45926
0.5313	0.4687
0.48574	0.51426
0.43507	0.56493
0.54613	0.45387
0.45507	0.54493
0.44896	0.55104
0.54126	0.45874
0.52978	0.47022
0.49826	0.50174
0.33446	0.66554
0.21926	0.78074
0.392	0.608
0.25905	0.74095
0.34961	0.65039
0.32669	0.67331
0.22366	0.77634
0.40114	0.59886
0.32761	0.67239
0.39101	0.60899
0.31713	0.68287
0.30898	0.69102
0.24903	0.75097
0.30188	0.69812
0.30686	0.69314
0.22395	0.77605
0.29905	0.70095
0.30816	0.69184
0.26394	0.73606
0.32053	0.67947
0.23937	0.76063
0.27131	0.72869
0.30527	0.69473
0.26975	0.73025
0.32109	0.67891
0.28186	0.71814
0.25629	0.74371
0.34658	0.65342
0.33	0.67
0.32857	0.67143
0.33426	0.66574
0.35047	0.64953
0.34954	0.65046
0.30168	0.69832
0.27749	0.72251
0.29447	0.70553
0.36189	0.63811
0.24011	0.75989
0.27178	0.72822
0.35217	0.64783
0.3423	0.6577
0.27522	0.72478
0.28966	0.71034
0.29221	0.70779
0.28623	0.71377
0.17784	0.82216
0.27863	0.72137
0.31545	0.68455
0.42258	0.57742
0.22687	0.77313
0.26822	0.73178
0.28073	0.71927
0.25289	0.74711
0.26631	0.73369
0.20379	0.79621
0.29438	0.70562
0.27407	0.72593
0.32675	0.67325
0.30287	0.69713
0.35329	0.64671
0.38104	0.61896
0.30609	0.69391
0.2381	0.7619
0.31221	0.68779
0.36991	0.63009
0.29523	0.70477
0.31938	0.68062
0.25168	0.74832
0.4206	0.5794
0.4743	0.5257
0.49723	0.50277
0.53089	0.46911
0.49911	0.50089
0.55053	0.44947
0.47803	0.52197
0.47329	0.52671
0.34834	0.65166
0.53504	0.46496
0.58287	0.41713
0.46029	0.53971
0.5379	0.4621
0.53894	0.46106
0.51307	0.48693
0.41038	0.58962
0.54642	0.45358
0.57119	0.42881
0.48514	0.51486
0.44231	0.55769
0.5791	0.4209
0.56136	0.43864
0.52227	0.47773
0.46437	0.53563
0.51514	0.48486
0.50959	0.49041
0.43348	0.56652
0.44787	0.55213
0.33153	0.66847
0.21048	0.78952
0.37546	0.62454
0.32019	0.67981
0.27889	0.72111
0.2163	0.7837
0.26562	0.73438
0.24864	0.75136
0.27537	0.72463
0.31734	0.68266
0.34147	0.65853
0.30778	0.69222
0.30419	0.69581
0.31873	0.68127
0.43266	0.56734
0.31664	0.68336
0.30704	0.69296
0.37889	0.62111
0.30448	0.69552
0.26635	0.73365
0.34659	0.65341
0.28211	0.71789
0.31011	0.68989
0.34381	0.65619
0.3404	0.6596
0.21983	0.78017
0.1819	0.8181
0.26491	0.73509
0.3826	0.6174
0.31175	0.68825
0.29241	0.70759
0.29221	0.70779
0.35191	0.64809
0.31652	0.68348
0.32379	0.67621
0.19547	0.80453
0.2913	0.7087
0.30096	0.69904
0.257	0.743
0.29885	0.70115
0.26988	0.73012
0.3435	0.6565
0.27146	0.72854
0.36523	0.63477
0.29787	0.70213
0.34478	0.65522
0.41424	0.58576
0.30334	0.69666
0.37473	0.62527
0.24638	0.75362
0.39117	0.60883
0.23958	0.76042
0.29673	0.70327
0.41565	0.58435
0.49176	0.50824
0.53937	0.46063
0.51505	0.48495
0.45344	0.54656
0.4583	0.5417
0.56549	0.43451
0.55168	0.44832
0.56741	0.43259
0.46436	0.53564
0.51729	0.48271
0.54277	0.45723
0.52675	0.47325
0.43083	0.56917
0.49314	0.50686
0.66948	0.33052
0.51826	0.48174
0.48619	0.51381
0.61646	0.38354
0.46105	0.53895
0.45764	0.54236
0.49217	0.50783
0.52992	0.47008
0.42429	0.57571
0.43938	0.56062
0.5026	0.4974
0.52905	0.47095
0.42901	0.57099
0.31358	0.68642
